stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
14753,124053,1700 S / Bennett Rd (EB),2095 W 1700 S & Fremont Ave,40.733048,-111.949101,,,,,,1
14754,124054,1700 S / Wallace Rd (EB),2035 W 1700 S & Fremont Ave,40.733051,-111.947231,,,,,,0
14755,124055,1700 S / Industrial Rd (EB),1905 W 1700 S & Industrial Rd,40.733051,-111.945016,,,,,,0
14756,124056,1700 S / Empire Rd (EB),1825 W 1700 S & Industrial Rd,40.733063,-111.942765,,,,,,1
14757,125203,1700 S / Redwood Rd (EB),1725 W 1700 S & Emery Ave,40.732983,-111.940201,,,,,,0
14758,125197,Redwood Rd / 1700 S (SB),1726 S Redwood Rd,40.73255,-111.939217,,,,,,0
14759,125198,Redwood Rd / 1800 S (SB),1830 S Redwood Rd & Harris Ave,40.730127,-111.939219,,,,,,0
14762,125329,2100 S / 1500 W (EB),1483 W 2100 S,40.725806,-111.933102,,,,,,1
14766,BB125429,Central Pointe Station (Bay B),Central Pointe Station St,40.724528,-111.897065,,,,,,1
14767,126321,2100 S / State St (EB),140 E 2100 S & 1500 E,40.725346,-111.886901,,,,,,1
14768,126322,2100 S / 200 E (EB),204 E 2100 S & 200 E,40.725342,-111.885135,,,,,,0
14769,126323,2100 S / 300 E (EB),284 E 2100 S & 300 E,40.725353,-111.882794,,,,,,0
14770,126229,1100 E @ 978 S,978 S 1100 E & 900 S,40.74789,-111.85964,,,,,,0
14771,126230,1100 E @ 1078 S,1078 S 1100 E & 900 S,40.745864,-111.859659,,,,,,0
14772,126231,1100 E @ 1148 S,1148 S 1100 E & Princeton Ave,40.744023,-111.85967,,,,,,0
14773,126232,1100 E @ 1330 S,1330 S 1100 E & Princeton Ave,40.740898,-111.859699,,,,,,0
14774,126731,1100 E @ 1386 S,1386 S 1100 E & 400 E,40.739619,-111.859713,,,,,,0
14775,126233,1100 E @ 1450 S,1450 S 1100 E & Princeton Ave,40.738166,-111.859699,,,,,,0
14776,126234,1100 E @ 1526 S,1526 S 1100 E & Princeton Ave,40.736505,-111.85972,,,,,,0
14777,126235,1100 E @ 1616 S,1616 S 1100 E & Princeton Ave,40.734569,-111.859723,,,,,,0
14778,126236,1100 E @ 1730 S,1730 S 1100 E & Princeton Ave,40.732688,-111.859732,,,,,,0
14780,126238,1100 E @ 1890 S,1890 S 1100 E & Princeton Ave,40.728968,-111.859692,,,,,,0
14781,126239,1100 E @ 1948 S,1948 S 1100 E & Princeton Ave,40.727841,-111.859717,,,,,,0
14788,137097,Highland Dr @ 2790 S,2790 S Highland Dr & 2700 S,40.711347,-111.854982,,,,,,0
14789,137197,Highland Dr @ 2858 S,2858 S Highland Dr & Highland Dr,40.709362,-111.854246,,,,,,1
14790,137198,Highland Dr @ 2940 S,2940 S Highland Dr & Parker Ln,40.707291,-111.853471,,,,,,0
14791,137200,Highland Dr @ 3128 S,3128 S Highland Dr & Highland Dr,40.702981,-111.851965,,,,,,0
14793,137203,Highland Dr @ 3470 S,3470 S Highland Dr & Highland Dr,40.696023,-111.849473,,,,,,0
14794,137204,Highland Dr @ 3534 S,3534 S Highland Dr & Highland Dr,40.694605,-111.848967,,,,,,1
14796,137206,Highland Dr @ 3706 S,Highland Dr. & 3706 S,40.690755,-111.847067,,,,,,1
14797,137207,Highland Dr @ 3820 S,3820 S Highland Dr & Highland Dr,40.688362,-111.845658,,,,,,1
14808,117016,Redwood Rd / 800 N (NB),812 N Redwood Rd & 800 N,40.787326,-111.939231,,,,,,0
14809,117017,Redwood Rd / 900 N (NB),902 N Redwood Rd & 900 N,40.788962,-111.939159,,,,,,0
14821,137210,Highland Dr @ 4050 S,4064 S Highland Dr,40.683379,-111.843917,,,,,,0
14823,137212,Highland Dr @ 4220 S,4220 S Highland Dr & Highland Dr,40.679971,-111.843018,,,,,,0
14824,137213,Highland Dr @ 4280 S,4280 S Highland Dr & Parker Ln,40.677852,-111.842642,,,,,,1
14825,137214,Highland Dr @ 4350 S,4350 S Highland Dr & Highland Dr,40.676202,-111.842381,,,,,,0
14826,137215,Highland Dr @ 4520 S,4520 S Highland Dr & Highland Dr,40.673811,-111.841569,,,,,,0
14828,138277,Highland Dr @ 4670 S,4670 S Highland Dr & Butternut Rd,40.668772,-111.839986,,,,,,0
14829,138279,Highland Dr @ 4830 S,4830 S Highland Dr & Butternut Rd,40.664795,-111.839331,,,,,,1
14831,155115,Highland Dr @ 5002 S,5002 S Highland Dr & 5075 S,40.660396,-111.835445,,,,,,0
14833,155117,Highland Dr @ 5238 S,5238 S Highland Dr & 5075 S,40.656118,-111.834939,,,,,,0
14835,155119,Highland Dr @ 5448 S,5448 S Highland Dr & Walker Ln,40.65225,-111.835046,,,,,,0
14836,155120,Highland Dr @ 5610 S,5610 S Highland Dr & 5075 S,40.649094,-111.835067,,,,,,0
14837,155121,Highland Dr @ 5704 S,5704 S Highland Dr & 5075 S,40.647371,-111.835081,,,,,,0
14839,155123,Highland Dr @ 5912 S,,40.643947,-111.835116,,,,,,0
14858,117026,Redwood Rd / 900 N (SB),895 N Redwood Rd & 900 N,40.788733,-111.939482,,,,,,0
14859,117027,Redwood Rd / 800 N (SB),775 N Redwood Rd & 700 N,40.786566,-111.939531,,,,,,0
14867,153144,Center St @ 178 W,178 W Center St & Grant Ave,40.611017,-111.896844,,,,,,0
14869,153146,Center St @ 423 W,423 W Center St & Chapel St,40.611023,-111.902601,,,,,,0
14870,153147,Center St @ 472 W,472 W Center St & Locust St,40.611037,-111.904149,,,,,,0
14871,153148,Center St @ 634 W,634 W Center St,40.610899,-111.908306,,,,,,1
14872,172130,Midvale Main St / Center St (SB),7764 S MAIN ST & PRICE ST,40.609898,-111.91038,,,,,,0
14874,172120,Midvale Main St / Wasatch St (SB),7968 S MAIN ST & WASATCH ST,40.6065,-111.910417,,,,,,0
14878,172135,Monroe St @ 8130 S,8130 S Monroe St & Columbia Dr,40.604192,-111.896271,,,,,,0
14879,172136,Monroe St @ 8230 S,8230 S Monroe St & Marquette Dr,40.602265,-111.896237,,,,,,0
14880,172137,Monroe St @ 8274 S,8274 S Monroe St & Marquette Dr,40.601053,-111.896193,,,,,,0
14881,172138,Monroe St @ 8372 S,8372 S Monroe St & Princeton Dr,40.599303,-111.896181,,,,,,0
14884,172142,Monroe St @ 8754 S,8754 S Monroe St & Cottage Ave,40.591605,-111.896061,,,,,,0
14885,172143,Monroe Blvd @ 8938 S,8938 S Monroe Blvd & 9000 S,40.589372,-111.896006,,,,,,0
14887,172105,Sandy Pkwy / 8800 S (NB),8813 Sandy Pkwy,40.591535,-111.9043,,,,,,0
14888,172106,Sandy Pkwy / 8700 S (NB),8681 Sandy Pkwy,40.593714,-111.904721,,,,,,0
14889,172107,Sandy Pkwy / 8500 S (NB),8369 Sandy Pkwy,40.59721,-111.906299,,,,,,0
14890,172203,Sandy Pkwy / 700 W (NB),668 W Sandy Pkwy,40.59855,-111.909458,,,,,,0
14892,172117,Midvale Main St / Fern St (NB),8107 Main St & W Fern Dr,40.604412,-111.910201,,,,,,0
14893,172204,Midvale Main St / Wasatch St (NB),7961 Main St,40.606757,-111.910225,,,,,,0
14895,153125,Center St @ 688 W,688 W Center St & Main St,40.610542,-111.909827,,,,,,1
14896,116056,2200 W @ 85 N,85 N 2200 W,40.771045,-111.953659,,,,,,0
14901,BB153195,Fashion Place West Station (Bay C),222 W WINCHESTER DR & JEFFERSON ST,40.633602,-111.898186,,,,,,1
14902,153070,Winchester St / Jefferson St (EB),Winchester St. & 171 W,40.632914,-111.89621,,,,,,0
14903,153071,Winchester St / Malstrom Ln (EB),WINCHESTER ST & MALSTROM LN,40.633064,-111.893908,,,,,,0
14904,153072,Winchester St / State St (EB),18 E WINCHESTER ST & CLAY PARK DR,40.63321,-111.891476,,,,,,1
14905,154212,Winchester/Fashion Place Mall (EB),Winchester St. & 194 E,40.632916,-111.886347,,,,,,0
14906,154213,Winchester St / 300 E (EB),286 E WINCHESTER ST & 300 E,40.632626,-111.882355,,,,,,0
14907,154214,Winchester St / 370 E (EB),Winchester St. & 392 E,40.632404,-111.879145,,,,,,0
14908,154215,Winchester St / 525 E (EB),550 E Winchester St & 535 E,40.632188,-111.875949,,,,,,0
14909,154216,Winchester St / 700 E (EB),720 E Winchester St & 725 E,40.631937,-111.87249,,,,,,0
14931,117145,900 W / 600 N (NB),610 N 900 W & 600 N,40.782779,-111.916742,,,,,,1
14932,117146,900 W / 700 N (NB),710 N 900 W & 700 N,40.785003,-111.916743,,,,,,1
14933,117147,900 W / 800 N (NB),810 N 900 W & 800 N,40.786845,-111.916748,,,,,,1
14934,117148,900 W / 900 N (NB),887 N 900 W & 900 N,40.7887,-111.91673,,,,,,1
14935,117149,1000 N / 900 W (WB),950 W 1000 N & Victoria Way,40.791139,-111.918173,,,,,,1
14936,117151,1000 N / American Beauty Dr (WB),1050 1000 N & American Beauty Dr,40.79116,-111.92193,,,,,,1
14950,117164,1000 N / 1400 W (EB),1432 1000 N & N 1400 W,40.79095,-111.93195,,,,,,1
14951,117165,1000 N / 1300 W (EB),1270 W 1000 N & 1300 W,40.79096,-111.92822,,,,,,1
14952,117166,1000 N / 1200 W (EB),1190 W 1000 N & 1200 W,40.79095,-111.92515,,,,,,0
14960,BB153194,Midvale Center Station (Bay A),95 W Center St,40.610675,-111.893517,,,,,,1
14961,153143,Center St @ 140 W,140 W Center St,40.611006,-111.895725,,,,,,0
14962,153136,Center St @ 465 W,465 W Center St & Oak St,40.610851,-111.904142,,,,,,0
14963,153137,Center St @ 407 W,407 W Center St & Chapel St,40.610855,-111.902584,,,,,,0
14965,153139,Center St @ 177 W,177 W Center St & Grant St,40.610851,-111.896929,,,,,,1
14966,172159,MAIN ST @ 8340 S,8134 ,40.603962,-111.910358,,,,,,0
14967,172160,Midvale Main St / Heather St (SB),8226 S MAIN ST & 8200 S,40.601875,-111.910327,,,,,,0
14969,172100,Sandy Pkwy / 8500 S (SB),8506 S SANDY PKWY & 1825 W,40.597154,-111.906499,,,,,,0
14970,172101,Sandy Pkwy / 8600 S (SB),8670 S SANDY PKWY & 1825 W,40.594444,-111.905139,,,,,,0
14971,172102,Sandy Pkwy / 8800 S (SB),8754 S SANDY PKWY & 1825 W,40.591861,-111.904528,,,,,,0
14972,172103,Sandy Pkwy / 9000 S (SB),8950 S SANDY PKWY & 9000 S,40.588979,-111.904335,,,,,,0
15007,BB173019,Historic Sandy Station (Bay C),165 E 9000 S & Historic Sandy Station,40.588625,-111.885644,,,,,,1
15009,154302,9000 S @ 492 E,492 E 9000 S & S 500 E,40.588027,-111.877546,,,,,,1
15010,154303,9000 S @ 810 E,810 E 9000 S & S GREEN WAY,40.587938,-111.869879,,,,,,0
15011,154304,700 E @ 9092 S,9092 S 700 E,40.586464,-111.872274,,,,,,0
15012,154305,700 E @ 9250 S,9250 S 700 E,40.583811,-111.872372,,,,,,0
15040,117106,1000 N / 1300 W (WB),1248 W 1000 N & Oakley St,40.791125,-111.927359,,,,,,0
15041,117108,1000 N / 1400 W (WB),1440 W 1000 N & Catherine St,40.791121,-111.932301,,,,,,1
15055,117238,1000 N / American Beauty Dr (EB),1027 W 1000 N & American Beauty Dr,40.790978,-111.921066,,,,,,1
15057,117125,900 W / 900 N (SB),889 N 900 W & 900 N,40.78873,-111.91698,,,,,,1
15058,117126,900 W / 800 N (SB),775 N 900 W & 700 N,40.786287,-111.916963,,,,,,1
15059,117127,900 W / 700 N (SB),685 N 900 W & 700 N,40.784251,-111.916961,,,,,,1
15060,117128,900 W / 600 N (SB),585 N 900 W & 600 N,40.782064,-111.916968,,,,,,1
15081,173183,9000 S @ 487 E,487 E 9000 S & S Greenwood Dr,40.58828,-111.8779,,,,,,0
15105,154208,Winchester St / 640 E (WB),645 E Winchester Dr & 640 E,40.632152,-111.873168,,,,,,1
15106,154209,Winchester St / 525 E (WB),475 E Winchester Dr & 525 E,40.632416,-111.876805,,,,,,0
15107,154210,Winchester St / 370 E (WB),377 E Winchester Dr & 370 E,40.632602,-111.879343,,,,,,0
15108,154211,Winchester St / 300 E (WB),305 E Winchester Dr & 300 E,40.632786,-111.881568,,,,,,1
15109,154141,Union Park Ave @ 7184 S,7184 S Union Park Ave & 1300 E,40.620324,-111.856373,,,,,,1
15121,154250,1300 E @ 7075 S,7075 S 1300 E & 1300 E,40.624439,-111.855071,,,,,,0
15122,154267,1300 E @ 6845 S,6845 S 1300 E & 7000 S,40.626815,-111.854668,,,,,,0
15123,154268,1300 E @ 6775 S,6775 S 1300 E & 7000 S,40.627924,-111.854661,,,,,,0
15124,154319,1300 E @ 6725 S,6725 S 1300 E & Union Park Ave,40.629157,-111.854618,,,,,,0
15129,154321,Winchester St / 900 E (WB),875 E Winchester Dr & 900 E,40.63169,-111.866785,,,,,,1
15130,154322,Winchester St / 800 E (WB),807 ,40.631878,-111.869141,,,,,,0
15131,153073,Winchester St / State St (WB),51 E WINCHESTER ST & STATE ST,40.633429,-111.890471,,,,,,0
15133,153075,Winchester St / Jefferson St (WB),170 W Winchester St & Jefferson St,40.633065,-111.89621,,,,,,0
15134,154316,Winchester St / 800 E (EB),810 E Winchester Dr,40.631701,-111.86923,,,,,,1
15135,154317,1300 E @ 7046 S,7046 S 1300 E & Union Park Ave,40.62303,-111.855778,,,,,,1
15191,118018,9th Ave / E St (EB),447 9th Ave & N E St,40.77957,-111.8776,,,,,,0
15193,127131,Mario Capecchi Dr / 1900 E (NB),41 S Mario Capecchi Dr & Campus Dr,40.768715,-111.837144,,,,,,0
15194,118163,Mario Capecchi / North Campus (NB),96 N Mario Capecchi Dr & North Campus Dr,40.77193,-111.840466,,,,,,1
15198,127132,Wasatch Dr / Exploration Way (NB),Wasatch Dr & 37 S,40.770267,-111.842261,,,,,,1
15199,126551,100 S / University St (WB),1341 E 100 S & University Ave,40.767189,-111.852172,,,,,,0
15200,118146,University St / South Temple (NB),1 S University St & South Temple,40.769228,-111.852315,,,,,,0
15201,118098,Virginia St / 2nd Ave (NB),96 N Virginia St & 2Nd Ave,40.771758,-111.852205,,,,,,0
15202,118100,Virginia St / 4th Ave (NB),180 N Virginia St & 4Th Ave,40.773659,-111.852205,,,,,,0
15203,118101,Virginia St / 5th Ave (NB),250 N Virginia St & 5Th Ave,40.775007,-111.852218,,,,,,0
15204,118103,11th Ave / Terrace Hills Dr (WB),885 E 11Th Ave & Terrace Hills Dr,40.781676,-111.863092,,,,,,0
15205,118081,E St / 10th Ave (NB),498 N E St & 10Th Ave,40.780667,-111.877521,,,,,,0
15206,118082,E St / 11th Ave (NB),548 N E St & 11Th Ave,40.781774,-111.877507,,,,,,0
15210,118089,11th Ave / I St (EB),614 E 11Th Ave & I St,40.781832,-111.870964,,,,,,0
15211,118090,11th Ave / K St (EB),682 E 11Th Ave & K St,40.781847,-111.86871,,,,,,0
15212,118092,11th Ave / Terrace Hills Dr (EB),890 E 11Th Ave & Terrace Hills Dr,40.78148,-111.862963,,,,,,0
15213,118094,Virginia St / 5th Ave (SB),253 E Virginia St & 5Th Ave,40.775192,-111.852319,,,,,,0
15214,118095,Virginia St / 4th Ave (SB),203 N Virginia St & 4Th Ave,40.774123,-111.852332,,,,,,0
15215,118097,Virginia St / South Temple (SB),2 N Virginia St & South Temple,40.769556,-111.852426,,,,,,0
15217,118105,11th Ave / K St (WB),689 E 11Th Ave & K St,40.781939,-111.868913,,,,,,0
15218,118106,11th Ave / I St (WB),605 E 11Th Ave & I St,40.781942,-111.871398,,,,,,0
15224,118112,E St / 10th Ave (SB),501 N E St & 10Th Ave,40.78087,-111.877628,,,,,,0
15225,118113,9th Ave / E St (WB),405 E 9th Ave & E St,40.77971,-111.8774,,,,,,0
15226,118114,9th Ave / LDS Hospital (WB),351 E 9Th Ave & E St,40.779706,-111.879753,,,,,,1
15231,118074,3rd Ave / Canyon Rd (WB),119 E 3rd Ave & A St,40.772889,-111.886619,,,,,,0
15234,137317,3900 S @ 184E,184 E 3900 S & 200 E,40.687,-111.885925,,,,,,0
15248,136071,3900 S @ 71 W,71 W 3900 S & West Temple,40.686887,-111.893151,,,,,,0
15249,137315,3900 S @ 30 E,30 E 3900 S & Main St,40.686902,-111.890336,,,,,,0
15280,154333,7800 S @ 435 E,435 E 7800 S & 450 E,40.609606,-111.878537,,,,,,0
15281,154334,7800 S @ 385 E,385 E 7800 S & 450 E,40.609625,-111.879657,,,,,,0
15282,154335,7800 S @ 225 E,225 E 7800 S & 450 E,40.60964,-111.883201,,,,,,0
15283,154336,7800 S @ 175 E,175 E 7800 S & Sandra Way,40.609636,-111.886196,,,,,,1
15284,154337,7800 S @ 109 E,109 E 7800 S & Sandra Way,40.609638,-111.887875,,,,,,0
15285,153141,Center St @ 49 W,49 W Center St,40.610837,-111.892762,,,,,,0
15286,154339,7800 S @ 110 E,110 E 7800 S & State St,40.609491,-111.888008,,,,,,0
15287,154340,7800 S @ 170 E,170 E 7800 S & Sandra Way,40.609495,-111.886261,,,,,,0
15288,154341,7800 S @ 270 E,270 E 7800 S & Sandra Way,40.609498,-111.882786,,,,,,0
15290,154343,7800 S @ 430 E,430 E 7800 S & 450 E,40.609478,-111.878731,,,,,,0
15291,154344,7800 S @ 530 E,7800 S & 450 E,40.609473,-111.876122,,,,,,0
15292,154345,7800 S @ 740 E,740 E 7800 S & 700 E,40.60947,-111.870921,,,,,,1
15293,154346,7800 S @ 836 E,836 E 7800 S & Ponderosa Way,40.609467,-111.867779,,,,,,1
15294,154347,7800 S @ 948 E,948 E 7800 S & Ponderosa Way,40.609489,-111.864316,,,,,,0
15295,154348,1000 E @ 7755 S,7755 S 1000 E & 7800 S,40.610373,-111.862575,,,,,,1
15296,154349,1000 E @ 7665 S,7665 S 1000 E & 7800 S,40.612039,-111.862576,,,,,,0
15297,154350,1000 E @ 7555 S,7555 S 1000 E & 7800 S,40.614081,-111.862569,,,,,,0
15298,154351,1000 E @ 7415 S,7415 S 1000 E & Chapel Hill Dr,40.61654,-111.862556,,,,,,0
15299,154352,1000 E @ 7335 S,7335 S 1000 E & Chapel Hill Dr,40.617892,-111.862364,,,,,,0
15301,154354,South Union Ave @ 1092 E,1092 E South Union Ave & Chapel Hill Dr,40.618302,-111.859585,,,,,,0
15302,154355,Union Park Ave @ 7175 S,7175 S Union Park Ave & Chapel Hill Dr,40.620682,-111.855734,,,,,,0
15308,154097,900 E / 5600 S (NB),5545 ,40.650872,-111.865734,,,,,,0
15309,154098,900 E / 5500 S (NB),5485 S 900 E & 5400 S,40.652293,-111.865782,,,,,,1
